id,amenity,name,name:en,level,addr:housenumber,addr:street,opening_hours,lat,lon
node/1209017720,restaurant,Колесо времени,,,,,"Mo-Fr 09:30-24:00; Sa,Su 12:00-24:00",55.7727126,37.6498119
node/1223169308,fast_food,Subway,Subway,,,,,55.7740037,37.6503889
node/1233308052,atm,,,,,,,55.7519324,37.6014547
node/1235549083,atm,,,,,,,55.7375148,37.65551
node/1242276656,restaurant,Сунжа,,,,,Mo-Su 10:00-24:00,55.7389838,37.6281094
node/1250611601,pharmacy,Ригла,,,,,Mo-Su 08:00-22:00,55.7309381,37.5789345
node/1251943339,restaurant,Ваби Саби,Vabi Sabi,,,,24/7,55.7363611,37.5906435
node/1251943345,pharmacy,"36,6",,,,,"Mo-Su,PH 08:00-23:00",55.7364227,37.5904591
node/1251943378,bank,ЮниКредит Банк,,,,,,55.737167,37.5884205
node/1253061058,ferry_terminal,Крымский мост,,,,,,55.7324691,37.5959945
node/1256947521,fuel,Роснефть,Rosneft,,1/15 соор10,Котельническая набережная,24/7,55.7463995,37.640869
node/1256947606,fuel,ФСВ,,,,,24/7,55.7367464,37.6482967
node/1259895306,bank,Сбербанк,Sberbank,,17 с1,улица Сретенка,Mo-Fr 08:30-19:30; Sa 09:30-15:30,55.7681174,37.6320195
node/1262615389,cafe,Люди как люди,,,1/4,Солянский тупик,Mo-We 09:00-23:00; Th 09:00-01:00; Fr 09:00-06:00; Sa 11:00-06:00; Su 11:00-23:00,55.7539284,37.6362037
node/1263107230,bank,Сбербанк,Sberbank,,,,Mo-Fr 08:30-19:30; Sa 09:30-17:00,55.7365878,37.6308386
node/1264782495,pharmacy,Горздрав,Gorzdrav,,34/2 с1,Большая Татарская улица,Mo-Fr 08:00-21:00; Sa-Su 09:00-21:00,55.7382812,37.6341761
node/1271048819,fast_food,Теплица,,,,,Mo-Fr 08:00-23:00,55.7703645,37.6466894
node/1271065859,bank,BSGV,,,,,,55.7397209,37.6121349
node/1272865762,bank,ЮниКредит банк,,,14,Пятницкая улица,Mo-Fr 10:00-20:00,55.7430366,37.6280752
node/1272879662,cafe,Му-Му,,-1;0,,,Mo-Su 09:00-23:00,55.7629899,37.6069219
node/1272980096,bank,Абсолют Банк,,,18-22 с1,улица Земляной Вал,Mo-Fr 09:00-20:00;Sa 10:00-16:00,55.7594938,37.6571972
node/1286586784,atm,,,,,,,55.729871,37.645501
node/1286587049,atm,,,,,,,55.7570222,37.6343274
node/1286587240,atm,,,,,,,55.7681593,37.6389954
node/1296939895,bank,,,,,,,55.7410066,37.6477889
node/1296939896,atm,,,,,,,55.7402825,37.650917
node/1296939897,post_office,Москва 115172,,,9,Народная улица,Mo-Fr 08:00-20:00; Sa 09:00-18:00; Su off,55.7386671,37.6519314
node/1296939900,doctors,Травматологический пункт больницы №13,,,,,,55.7387443,37.648729
node/1296939902,atm,,,,,,,55.7409074,37.647953
node/1306492500,cafe,Чебуречная,,,,,Mo-Su 10:00-23:00,55.7743568,37.5844455
node/1306865561,restaurant,Corner,Corner,,,,"Mo-Fr 12:00-24:00; Sa,Su 10:00-24:00",55.7734606,37.586626
node/1306865935,fountain,,,,,,,55.7714102,37.5885338
node/1314990118,bank,Сбербанк,Sberbank,,,,Mo-Fr 09:00-17:30,55.7457265,37.6428299
node/1316750801,restaurant,Халва,,,,,,55.7358898,37.5952501
node/1316770764,arts_centre,,,,,,,55.7405208,37.6056285
node/1332146851,atm,,,,,,,55.7684031,37.6246871
node/1332150431,bank,Райффайзен,Raiffeisenbank,,,,,55.7737702,37.632012
node/1334689146,post_office,,,,,,,55.7679322,37.6015271
node/1341044293,restaurant,Булошная,,,10,Житная улица,,55.7302661,37.6185049
node/1346733548,restaurant,Старая Башня,The Old Tower,,5 с1,Театральная площадь,,55.756857,37.6205031
node/1347158881,planetarium,Московский Планетарий,Moscow Planetarium,,5,Садовая-Кудринская улица,We-Mo 10:00-21:00,55.7614474,37.5836608
node/1352476294,bank,Сбербанк,Sberbank,,2/38 с1,Пятницкая улица,Mo-Fr 10:00-19:00,55.7458511,37.6262617
node/1352483346,bank,Райффайзен,Raiffeisenbank,,,,Mo-Fr 09:00-20:00,55.7392889,37.6281704
node/1352490952,pub,Белфаст,Belfast,,1 с13,Средний Овчинниковский переулок,Mo-Th 12:00-24:00; Fr 12:00-02:00; Sa 15:00-02:00; Su 15:00-24:00,55.7452543,37.6307187
node/1352532275,place_of_worship,Часовня в память о погибших моряках и путешественниках в честь Святителя Николы Угодника,,,,,,55.735439,37.6437337
node/1352896439,cafe,Му-Му,,,,,Mo-Su 09:00-23:00,55.7520464,37.5988331
node/1359113167,toilets,,,,,,,55.7315216,37.6010246
node/1359121554,fountain,,,,,,,55.7289976,37.6132308
node/1359121578,fountain,,,,,,,55.7298411,37.6133005
node/1367897940,dentist,ДентаВита,,,,,Mo-Fr 09:00-21:00; Sa 09:00-20:00; Su 10:00-19:00,55.7398516,37.6301771
node/1367901762,bank,Совкомбанк,Sovcom Bank,,,,,55.739263,37.6296468
node/1367901766,cafe,Лаферм,,,,,,55.7395497,37.63042
node/1367911836,post_office,Отделение связи №115184,,,,,Mo-Fr 08:00-20:00; Sa 09:00-18:00,55.7399385,37.6333237
node/1369881406,theatre,Студия театрального искусства,Theatre Art Studio,,,,Mo-Su 11:00-22:30,55.7454239,37.6612505
node/1376658043,bank,Райффайзен,Raiffeisenbank,,,,,55.7346302,37.6425053
node/1376659383,bank,Северный морской путь,,,,,Mo-Fr 08:30-20:00; Sa 10:00-17:00,55.7366496,37.6425015
node/1376660352,restaurant,Пилзнер,Pilsner,,,,,55.733492,37.64114
node/1376660473,bank,ВТБ,VTB,,,,,55.7320194,37.6372034
node/1376665385,restaurant,IL Патио,IL Patio,,,,Mo-Th 08:00-24:00; Fr 08:00-02:00; Sa 10:00-02:00; Su 10:00-24:00,55.7416742,37.6558648
node/1378700990,cafe,Кофе Хауз,Coffee House,,,,Mo-Su 08:00-23:00,55.740574,37.6231375
node/1378700996,fountain,Вдохновение,,,,,,55.7406652,37.6223825
node/1388811048,toilets,,,,,,,55.7513563,37.6122997
node/1388811298,toilets,,,,,,,55.7610888,37.5781543
node/1393073783,pharmacy,"36,6",,,,,24/7,55.7717775,37.6374464
node/1394751179,parking_entrance,,,,,,,55.7439031,37.6308601
node/1394760548,bar,"Дорогая, я перезвоню...","Darling, I'll Call You Later..,",,2,Пятницкий переулок,,55.7434891,37.6298237
node/1394761600,pub,Гроссбир,,,18,Большой Овчинниковский переулок,Mo-Fr 11:00-24:00; Sa-Su 12:00-24:00,55.7436282,37.6302444
node/1394776515,pharmacy,Эра здоровья,,,3,Пятницкий переулок,"Mo-Fr 08:00-21:00; Sa,Su 10:00-20:00",55.7431871,37.6300813
node/1395364140,fast_food,Макдоналдс,McDonald's,,,,Mo-Su 06:30-24:00,55.7721472,37.6317237
node/1395955779,fuel,Газпромнефть,,,,,24/7,55.7682629,37.5867084
node/1398476623,post_office,Отделение связи №129090,,,,,"Mo-Fr 08:00-13:00,14:00-20:00; Sa 09:00-13:00,14:00-18:00; Su off",55.7737326,37.630372
node/1398513037,cafe,Кофе Хауз,,,,,24/7,55.7717446,37.6325627
node/1400255309,toilets,,,-1,,,24/7,55.75479,37.617461
node/1400255317,fountain,,,,,,,55.7547109,37.6214272
node/1400255431,toilets,,,,,,Mo-Su 08:00-22:00,55.7559877,37.6477507
node/1413117347,waste_disposal,,,,,,,55.7689944,37.5892808
node/1413216527,restaurant,Чайковский,Tchaikovsky,,,,Mo-Fr 08:00-24:00; Sa-Su 10:00-24:00,55.7691444,37.5962435
node/1413216551,cafe,Starbucks,Starbucks,,,,Mo-Fr 07:30-23:00; Sa-Su 09:00-23:00,55.7686827,37.5902949
node/1413216552,cafe,Волконский,Wolkonsky,,,,Mo-Su 07:30-23:00,55.7657175,37.5911035
node/1417517782,pub,Sally O'Brien's,,,,,,55.7417745,37.6164281
node/1424895002,bank,Гута-банк,,,,,,55.7729404,37.6505059
node/1424895005,bank,Русский Стандарт,Russian Standard Bank,,,,09:00-21:00,55.7732985,37.651667
node/1426429476,bank,Сбербанк,Sberbank,,,,Mo-Tu 09:00-19:30; We-Fr 10:00-19:30; Sa 09:00-14:00,55.7633956,37.5965567
node/1426841337,parking_entrance,,,,,,,55.7589967,37.6564911
node/1426845653,atm,,,,,,,55.7582632,37.6513332
node/1426850157,clinic,Lique Deluxe,,,16,Лялин переулок,Mo-Su 10:00-22:00,55.7583175,37.6522008
node/1426926540,social_facility,Центр психолого-медико-социального сопровождения «Малыш»,,,,,,55.7372573,37.6435526
node/1427996071,kindergarten,ДО №6 Улыбка,,,,,,55.7725055,37.5832127
node/1429367710,kindergarten,Детский сад № 927,,,21/1,Садовая-Спасская улица,,55.7699808,37.6490512
node/1430419667,kindergarten,ДОУ №729,,,,,,55.7540846,37.584666
node/1430804068,school,Школа №1113,,,2/11,Воротниковский переулок,,55.7691104,37.6030203
node/1430914738,social_facility,"Центр психолого-педагогической реабилитации и коррекции ""Тверской""",,,5,Долгоруковская улица,,55.7738346,37.6007016
node/1434238335,kindergarten,ЦРР детский сад № 1842,,,,,,55.7706674,37.586669
node/1435421467,kindergarten,"Школа №1621 ""Древо жизни"". Дошкольное отделение",,,,,,55.7665753,37.6536785
node/1435519043,bank,Сургутнефтегазбанк,,,,,"Mo-Sa 09:00-13:00,14:00-18:00",55.7713873,37.6366877
node/1435552622,cafe,Prime,Prime,,,,Mo-Fr 07:00-22:00;Sa-Su 09:00-22:00,55.7520273,37.5998612
node/1435552633,restaurant,Вуле-Ву,Voule-Vou,,,,Mo-Su 12:00-24:00,55.7514905,37.5978776
node/1435552647,cafe,Кофе Хауз,Coffee House,,,,24/7,55.7519341,37.5994841
node/1435552714,arts_centre,Национальный культурный центр Украины,Ukrainian National Cultural Center,,,,,55.7514511,37.5981874
node/1435552729,cafe,Шоколадница,Shokoladnitsa,,,,Mo-Fr 08:00-23:00; Sa-Su 10:00-23:00,55.7517871,37.5988894
node/1436380439,cafe,Фабрика плова,,,,,Mo-Su 10:00-23:00,55.7515507,37.5968743
node/1436380440,restaurant,Генацвале,Genatsvale,,,,,55.7517973,37.5968266
node/1436380453,cafe,Старбакс,Starbucks,,,,07:00-23:30,55.7508042,37.596029
node/1436508002,kindergarten,Центр развития ребёнка №2364,,,,,,55.7671373,37.5829561
node/1437398649,library,Дом А. Ф. Лосева,,,,,,55.7496295,37.5924419
node/1437398653,clinic,Моситалмед,Mositalmed,,,,,55.7494159,37.5908244
node/1437398658,cafe,Шоколадница,Shokoladnitsa,,,,Mo-Su 09:00-23:00,55.7499909,37.5936839
node/1437425692,bar,Эрик Рыжий,,,,,"Mo-Fr 08:00-24:00; Sa,Su 00:00-02:00,08:00-24:00",55.7487051,37.5885297
node/1437425700,fast_food,Теремок,Teremok,,,,Mo-Su 10:00-23:00,55.7489895,37.5894351
node/1437425701,restaurant,Шашлык-машлык,Shashlyk-Mashlyk,,,,,55.7484882,37.5879055
node/1437425713,telephone,,,,,,,55.7491981,37.5908734
node/1437551190,theatre,Концертный зал Центра Павла Слободкина,Pavel Slobodkin Center Concert Hall,,,,,55.7476499,37.5852341
node/1437551207,post_office,Москва 119002,,,,,Mo-Fr 08:00-20:00; Sa 09:00-18:00; Su 09:00-14:00,55.7481249,37.5875659
node/1437551210,post_box,,,,,,,55.7481285,37.5875109
node/1441578032,bar,Double Bourbon Street,,,,,,55.7455528,37.6562986
node/1444816938,pharmacy,"36,6",,,,,Mo-Fr 09:00-18:00,55.7711943,37.6336203
node/1444816939,pharmacy,,,,,,,55.7710175,37.6340982
node/1445387363,restaurant,Graff Lounge,,,,,Mo-Su 12:00-23:00,55.7725214,37.637681
node/1448626615,restaurant,Хинкальная на Спасской,,,,,"Mo-Fr 11:00-23:00; Sa,Su 12:00-23:00",55.773774,37.6395434
node/1449349553,waste_disposal,,,,,,,55.7704617,37.6374285
node/1452434586,restaurant,Капри,,,,,,55.7693717,37.6415642
node/1455775678,cafe,Coffee Bean,,,5,Пятницкая улица,Mo-Sa 08:00-23:00; Su 09:00-22:00,55.7452044,37.6272489
node/1461019820,post_office,Москва 123056,,,,,"Mo-Fr 08:00-13:00,14:00-20:00; Sa 09:00-13:00,14:00-18:00; Su off",55.7727645,37.5857392
node/1461019821,post_box,,,,,,,55.7728396,37.5858406
node/1475286148,toilets,,,,,,Mo-Su 08:00-00:00,55.7546113,37.612596
node/1475286171,parking_entrance,,,,,,,55.7569159,37.6183102
node/1479194256,bank,ВТБ,VTB,,,,Mo-Fr 09:00-20:00,55.7719488,37.6364011
node/1481207836,library,Справочно-информационный центр ЦБ РФ,,,,,,55.762409,37.6206624
node/1485851439,bank,ВТБ,VTB,,,,Mo-Fr 10:00-19:00,55.7731753,37.6260789
node/1490194318,fast_food,GlowSubs,GlowSubs,,,,Mo-Su 10:00-23:00,55.7303447,37.5994875
node/1499847608,pharmacy,Солнышко,,,,,24/7,55.7733728,37.6220921
node/1505600844,restaurant,Дом Кино,Dom Kino,,,,Mo-Fr 12:00-23:00; Sa-Su 14:00-23:00,55.7718928,37.5875878
node/1511318287,university,Московский государственный университет технологий и управления имени К. Г. Разумовского,,,,,,55.7459877,37.6560388
node/1512519830,restaurant,Эль Гаучо,El Gaucho,,6,улица Зацепский Вал,Mo-Su 11:30-23:30,55.7327688,37.6393263
node/1515073642,car_wash,,,,,,,55.7351207,37.6452826
node/1520833185,restaurant,Торро Гриль,Torro Grill,,8,Кожевническая улица,"Mo-Su 12:00-24:00; Fr,Sa 12:00-01:00",55.7286452,37.6448226
node/1521698869,restaurant,Ваби Саби,Vabi Sabi,,,,Mo-Su 11:00-24:00,55.7419573,37.653441
node/1521698870,cafe,Кофе Хауз,Coffee House,,,,24/7,55.7418824,37.6533396
node/1521698873,pub,Кружка,Kruzhka,,,,Mo-Su 12:00-23:55,55.742394,37.6522885
node/1525940500,pub,ShkVarka,,,,,"Mo-Fr 12:00-24:00; Sa,Su 00:00-01:00,12:00-24:00",55.773109,37.6326163
node/1526337770,bank,Промсвязьбанк,Promsvyazbank,,,,Mo-Fr 09:30-20:30; Sa 10:30-16:30,55.769495,37.6475428
node/1526337855,clinic,Поликлиника Министерства сельского хозяйства России,,,,,,55.7710379,37.6458456
node/1527894517,restaurant,Якитория,Yakitoria,,,,Mo-Su 10:00-24:00,55.769292,37.6498864
node/1528214781,pharmacy,Столичные аптеки,,,,,Mo-Fr 08:00-21:00; Su 10:00-18:00,55.7684345,37.647125
node/1531266598,atm,,,,,,24/7,55.7677975,37.6003915
node/1531266602,bank,Сбербанк,Sberbank,,,,Mo-Fr 09:00-21:00; Sa 10:00-18:00,55.767822,37.6003531
node/1533796513,cafe,Каменный цветок,,,,,,55.7694914,37.6495441
node/1533816816,dentist,Deutsche Welle,,,,,,55.7696087,37.6470538
node/1534200845,bank,Райффайзенбанк,,,,,,55.7714486,37.6490628
node/1535158975,stripclub,Каприз,Kapriz,,,,Mo-Su 22:00-08:00,55.7711023,37.6464255
node/1535158985,bank,Связь банк,,,,,,55.7704541,37.6447067
node/1535403661,restaurant,Киноплов,,,,,,55.7707278,37.6470917
node/1542051324,restaurant,Moments,Pervoe,,,,"Mo-Fr 09:00-23:00; Sa,Su 11:00-23:00",55.7334258,37.6388864
node/1542614944,toilets,,,,,,08:00-20:00,55.7601137,37.6465476
node/1546832168,library,Детская библиотека-филиал № 6,,,,,"Tu-Sa 10:00-21:00 open; Su 10:00-20:00 open; Mo closed; Tu[-1] closed ""санитарный день""",55.7611793,37.6464638
node/1546839788,community_centre,"Центр творческих инициатив ""Перспектива""",,,4 с1,улица Макаренко,,55.7613703,37.6475082
node/1550428913,atm,,,,,,,55.7723412,37.6496884
node/1550428915,atm,,,,,,,55.7725547,37.6458044
node/1550997277,pharmacy,Российские железные дороги,,,,,Mo-Sa 08:00-20:45,55.769684,37.653974
node/1557268617,bank,Юникредит Банк,,,,,Mo-Fr 11:00-19:00,55.7631398,37.6355572
node/1557268629,bank,ЮниКредит Банк,,,,,Mo-Fr 11:00-19:00,55.7717551,37.5845322
node/1559711830,courthouse,Замоскворецкий районный суд,,,,,,55.7362103,37.6379788
node/1559711836,clinic,Поликлиника №51 ЦАО,,,,,Mo-Fr 08:00-20:00; Sa 09:00-18:00; Su 09:00-16:00,55.7364361,37.637914
node/1561289132,fast_food,"Чебуречная ""Дружба""",,,,,Mo-Su 09:00-21:00,55.7717332,37.6334682
node/1561381506,waste_disposal,,,,,,,55.770971,37.633771
node/1562848441,waste_disposal,,,,,,,55.7357515,37.6386602
node/1563540918,ferry_terminal,Театр Эстрады,,,,,,55.7451255,37.6107392
node/1563541722,shelter,,,,,,,55.7553071,37.6133885
node/1566344347,dentist,Стоматология на Татарской,,,,,Mo-Sa 10:00-21:00,55.7347645,37.637995
node/1566761923,fountain,,,,,,,55.7620808,37.6109687
node/1568894170,restaurant,Correa's,,,82 с2,Садовническая улица,"Mo-Fr 08:00-23:00; Sa,Su 09:00-23:00",55.7355599,37.6424276
node/1570004806,bank,Сбербанк,Sberbank,,,,Mo-Fr 10:00-19:30,55.7420777,37.5768239
node/1573000624,cafe,Восточный дворик,Vostochnyj dvorick,,,,Mo-Th 09:00-00:00; Fr 09:00-02:00; Sa-Su 11:00-00:00,55.7710052,37.6520099
node/1573000941,car_wash,,,,,,,55.7715826,37.6512595
node/1575765482,parking,,,,,,,55.7338499,37.6409091
node/1601619343,post_office,Москва 119072,,,,,,55.744672,37.6127906
node/1606424726,bank,Сбербанк,Sberbank,,,,Mo-Fr 09:30-17:45,55.7439627,37.6136975
node/1606486479,cafe,,,,,,,55.7446648,37.6109085
node/1606487785,restaurant,Галилея,,,,,,55.7451395,37.6115408
node/1611748605,atm,,,,,,05:45-01:00,55.7313752,37.6362322
node/1611748611,atm,,,,,,05:45-01:00,55.7407174,37.6256176
node/1613240076,pharmacy,Столичные аптеки,,,,,Mo-Fr 08:00-20:00; Sa 10:00-18:00,55.7460179,37.5784962
node/1624799589,theatre,ГИТИС-Театр,GITIS,,,,Mo-Sa 18:00-21:00,55.7633904,37.6054897
node/1625739248,restaurant,Бабель,Babel',,,,Mo-Su 11:00-24:00,55.7486387,37.5803745
node/1640168067,place_of_worship,Молитвенный Дом ЦИХСПД,,,,,,55.7445925,37.6319061
node/1666841208,pub,Джон Булл,John Bull Pub,,,,,55.7483155,37.5833995
node/1667502080,restaurant,Кабанчик,,,,,Mo-Su 12:00-12:00,55.7695614,37.5849619
node/1669233196,fast_food,Бургер Кинг,Burger King,,,,"Jan-Dec: Mo-Fr 07:00-24:00; Sa,Su 09:00-24:00",55.7296959,37.6111274
node/1672340839,library,Библиотека № 3 им. Н. А. Добролюбова,,,,,"Tu-Sa 10:00-22:00, Su 10:00-20:00",55.749663,37.5823438
node/1672460120,restaurant,Корчма Тарас Бульба,,,,,24/7,55.7411852,37.5854669
node/1673222263,cafe,Prime,Prime,,,,Mo-Fr 07:00-21:00,55.7718112,37.6489648
node/1673222270,cafe,Венская кофейня,,,,,,55.7717541,37.6488127
node/1675823760,parking,,,,,,,55.7706915,37.6470153
node/1675823762,car_wash,,,,,,,55.7708958,37.6460264
node/1680006755,fast_food,Столовая,,,,,,55.7633693,37.6224411
node/1680006798,toilets,,,,,,,55.7596675,37.6244452
node/1680006839,fountain,,,,,,,55.7630123,37.6230778
node/1683196323,parking,,,,,,,55.7378194,37.6385846
node/1683196347,parking,,,,,,,55.7382487,37.6384245
node/1683196507,parking,,,,,,,55.7396975,37.6437716
node/1684243150,theatre,Театр им. Вл. Маяковского,Mayakovsky Theater,,19/13,Большая Никитская улица,Mo-Su 11:00-21:00,55.7568223,37.6018195
node/1684400409,police,МОГТОРЭР № 1 ГИБДД ЦАО города Москвы,,,,,"Tu 09:00-14:00,15:00-20:00; We-Fr 09:00-14:00,15:00-18:00; Sa 09:00-14:00",55.7437827,37.6246628
